Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
04/01/2010 03:00,734142.125000,2.625000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.634110,18.135178,-9999.000000,-83.990156,-83.990156,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-85.091389,-1.101407,0.000174,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.101407,0.000174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012522,0.007236,-9999.000000,0.000237,0.000000,-9999.000000,0.000000,0.000000,401.837722,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 03:30,734142.145833,2.645833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.426424,17.913944,-9999.000000,-82.782336,-82.782336,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-83.980761,-1.198516,0.000090,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.198516,0.000090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012358,0.007236,-9999.000000,0.000162,0.000000,-9999.000000,0.000000,0.000000,400.727094,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 04:00,734142.166667,2.666667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.227481,17.702234,-9999.000000,-81.627569,-81.627569,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-82.919120,-1.291601,0.000050,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.291601,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012203,0.007236,-9999.000000,0.000116,0.000000,-9999.000000,0.000000,0.000000,399.665453,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 04:30,734142.187500,2.687500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.036720,17.499444,-9999.000000,-80.522301,-80.522301,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-81.903188,-1.380917,0.000029,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.380917,0.000029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012055,0.007236,-9999.000000,0.000085,0.000000,-9999.000000,0.000000,0.000000,398.649521,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 05:00,734142.208333,2.708333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.853615,17.305000,-9999.000000,-79.463229,-79.463229,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-80.929913,-1.466702,0.000018,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.466702,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011915,0.007236,-9999.000000,0.000065,0.000000,-9999.000000,0.000000,0.000000,397.676246,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 05:30,734142.229167,2.729167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.677678,17.118367,-9999.000000,-78.447299,-78.447299,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-79.996468,-1.549181,0.000011,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.549181,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011782,0.007236,-9999.000000,0.000050,0.000000,-9999.000000,0.000000,0.000000,396.742801,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 06:00,734142.250000,2.750000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.508454,16.939044,-9999.000000,-77.471701,-77.471701,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-79.100251,-1.628558,0.000008,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.628558,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011655,0.007236,-9999.000000,0.000040,0.000000,-9999.000000,0.000000,0.000000,395.846584,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 06:30,734142.270833,2.770833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.696138,16.766570,-9999.000000,-59.116315,-59.116315,23.139880,0.786130,22.353750,316.746333,316.746333,91.856437,19.437499,-80.094333,-1.540524,0.000005,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.540524,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011796,0.007236,-9999.000000,0.000032,0.000000,-9999.000000,0.000000,3.702381,396.840666,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 07:00,734142.291667,2.791667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.083474,16.893099,-9999.000000,10.096886,10.096886,115.128502,37.125774,78.002728,316.746333,316.746333,91.856437,96.707941,-87.502578,-0.891531,0.000009,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.891531,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012885,0.007236,-9999.000000,0.000037,0.000000,-9999.000000,0.000000,18.420560,404.248911,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 07:30,734142.312500,2.812500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.473011,18.049834,-9999.000000,97.866837,97.866837,236.427661,130.142172,106.285489,316.746333,316.746333,91.856437,198.599235,-100.513054,0.219146,0.000198,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219146,0.000197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.014971,0.007236,-9999.000000,0.000204,0.000000,-9999.000000,0.000000,37.828426,417.259387,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 08:00,734142.333333,2.833333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,23.466483,20.146944,-9999.000000,182.519706,182.519706,359.651351,238.219171,121.432180,316.746333,316.746333,91.856437,302.107135,-117.266162,1.597934,0.723334,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.597934,0.722907,0.000000,0.000000,0.000532,0.000000,0.000000,0.000000,-9999.000000,0.018003,0.007236,-9999.000000,0.062965,0.000000,-9999.000000,0.000000,57.544216,434.012495,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 08:30,734142.354167,2.854167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,25.723015,22.858372,-9999.000000,204.849407,204.849407,479.091585,346.798571,132.293014,316.746333,316.746333,91.856437,402.436932,-130.234800,19.113569,48.239156,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.113569,48.207125,0.000000,0.000000,0.035564,0.000000,0.000000,0.000000,-9999.000000,0.020636,0.007236,-9999.000000,-5.107215,0.000000,-9999.000000,0.000000,76.654654,446.981133,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 09:00,734142.375000,2.875000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,28.280580,25.040402,-9999.000000,249.682274,249.682274,591.045883,449.357632,141.688251,316.746333,316.746333,91.856437,496.478541,-145.292957,31.920190,69.583120,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.920190,69.526668,0.000000,0.000000,0.051420,0.000000,0.000000,0.000000,-9999.000000,0.024030,0.007236,-9999.000000,-2.162631,0.000000,-9999.000000,0.000000,94.567341,462.039290,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 09:30,734142.395833,2.895833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,30.797890,27.448514,-9999.000000,284.047731,284.047731,692.597375,542.163606,150.433769,316.746333,316.746333,91.856437,581.781795,-160.493161,45.100955,92.139948,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.100955,92.054701,0.000000,0.000000,0.068249,0.000000,0.000000,0.000000,-9999.000000,0.027845,0.007236,-9999.000000,-1.414357,0.000000,-9999.000000,0.000000,110.815580,477.239494,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 10:00,734142.416667,2.916667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,33.158200,29.851231,-9999.000000,307.769783,307.769783,781.347404,622.795349,158.552055,316.746333,316.746333,91.856437,656.331819,-175.092600,57.880026,115.589411,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.880026,115.473269,0.000000,0.000000,0.085809,0.000000,0.000000,0.000000,-9999.000000,0.031903,0.007236,-9999.000000,-1.088749,0.000000,-9999.000000,0.000000,125.015585,491.838933,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 10:30,734142.437500,2.937500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,35.284811,32.132402,-9999.000000,321.254791,321.254791,855.321438,689.566060,165.755378,316.746333,316.746333,91.856437,718.470008,-188.538764,69.673428,139.003025,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.673428,138.856929,0.000000,0.000000,0.103402,0.000000,0.000000,0.000000,-9999.000000,0.036002,0.007236,-9999.000000,-0.912523,0.000000,-9999.000000,0.000000,136.851430,505.285097,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 11:00,734142.458333,2.958333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,37.124762,34.213985,-9999.000000,325.195572,325.195572,912.934762,741.266003,171.668759,316.746333,316.746333,91.856437,766.865200,-200.399040,80.053917,161.216671,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.053917,161.044829,0.000000,0.000000,0.120141,0.000000,0.000000,0.000000,-9999.000000,0.039922,0.007236,-9999.000000,-0.806082,0.000000,-9999.000000,0.000000,146.069562,517.145373,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 11:30,734142.479167,2.979167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,38.641816,36.040720,-9999.000000,320.404057,320.404057,952.982632,777.040501,175.942131,316.746333,316.746333,91.856437,800.505411,-210.337947,88.728846,181.034561,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.728846,180.844138,0.000000,0.000000,0.135114,0.000000,0.000000,0.000000,-9999.000000,0.043436,0.007236,-9999.000000,-0.737924,0.000000,-9999.000000,0.000000,152.477221,527.084280,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 12:00,734142.500000,3.000000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,39.811979,37.573677,-9999.000000,307.713938,307.713938,974.640165,796.330446,178.309719,316.746333,316.746333,91.856437,818.697738,-218.103972,95.513356,197.366473,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.513356,197.166845,0.000000,0.000000,0.147479,0.000000,0.000000,0.000000,-9999.000000,0.046333,0.007236,-9999.000000,-0.693122,0.000000,-9999.000000,0.000000,155.942426,534.850305,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 12:30,734142.520833,3.020833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,40.620205,38.786089,-9999.000000,287.924347,287.924347,977.464932,798.843480,178.621452,316.746333,316.746333,91.856437,821.070543,-223.519037,100.303204,209.323955,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.303204,209.125670,0.000000,0.000000,0.156549,0.000000,0.000000,0.000000,-9999.000000,0.048435,0.007236,-9999.000000,-0.663744,0.000000,-9999.000000,0.000000,156.394389,540.265370,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 13:00,734142.541667,3.041667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,41.057982,39.660253,-9999.000000,261.773662,261.773662,961.398920,784.541513,176.857407,316.746333,316.746333,91.856437,807.575093,-226.469641,103.050307,216.281483,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.050307,216.095114,0.000000,0.000000,0.161836,0.000000,0.000000,0.000000,-9999.000000,0.049608,0.007236,-9999.000000,-0.645286,0.000000,-9999.000000,0.000000,153.823827,543.215974,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 13:30,734142.562500,3.062500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,41.121660,40.185197,-9999.000000,229.935234,229.935234,926.768818,753.639232,173.129586,316.746333,316.746333,91.856437,778.485807,-226.899859,103.742984,217.907730,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.742984,217.742769,0.000000,0.000000,0.163080,0.000000,0.000000,0.000000,-9999.000000,0.049781,0.007236,-9999.000000,-0.635166,0.000000,-9999.000000,0.000000,148.283011,543.646192,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 14:00,734142.583333,3.083333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,40.811414,40.355024,-9999.000000,193.027691,193.027691,874.284573,706.613045,167.671528,316.746333,316.746333,91.856437,734.399041,-224.806262,102.392106,214.172982,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.392106,214.036899,0.000000,0.000000,0.160256,0.000000,0.000000,0.000000,-9999.000000,0.048944,0.007236,-9999.000000,-0.632036,0.000000,-9999.000000,0.000000,139.885532,541.552595,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 14:30,734142.604167,3.104167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,40.130735,40.167841,-9999.000000,151.634271,151.634271,805.036817,644.224080,160.812737,316.746333,316.746333,91.856437,676.230926,-220.234615,99.023792,205.338249,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.023792,205.235816,0.000000,0.000000,0.153563,0.000000,0.000000,0.000000,-9999.000000,0.047152,0.007236,-9999.000000,-0.635490,0.000000,-9999.000000,0.000000,128.805891,536.980948,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 15:00,734142.625000,3.125000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,39.086389,39.625187,-9999.000000,106.328961,106.328961,720.495705,567.566295,152.929411,316.746333,316.746333,91.856437,605.216393,-213.278168,93.679007,191.930257,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.679007,191.863181,0.000000,0.000000,0.143409,0.000000,0.000000,0.000000,-9999.000000,0.044517,0.007236,-9999.000000,-0.645987,0.000000,-9999.000000,0.000000,115.279313,530.024501,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 15:30,734142.645833,3.145833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,37.688862,38.731904,-9999.000000,57.711266,57.711266,622.516863,478.164905,144.351958,316.746333,316.746333,91.856437,522.914165,-204.077737,86.420276,174.704885,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.420276,174.671788,0.000000,0.000000,0.130380,0.000000,0.000000,0.000000,-9999.000000,0.041198,0.007236,-9999.000000,-0.664958,0.000000,-9999.000000,0.000000,99.602698,520.824070,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 16:00,734142.666667,3.166667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,35.953456,37.496473,-9999.000000,6.456662,6.456662,513.366160,378.181619,135.184541,316.746333,316.746333,91.856437,431.227574,-192.824365,77.345996,154.600551,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.345996,154.597280,0.000000,0.000000,0.115199,0.000000,0.000000,0.000000,-9999.000000,0.037385,0.007236,-9999.000000,-0.695159,0.000000,-9999.000000,0.000000,82.138586,509.570698,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 16:30,734142.687500,3.187500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,33.902465,35.931933,-9999.000000,-46.600332,-46.600332,395.790042,270.864630,124.925412,316.746333,316.746333,91.856437,332.463635,-179.766724,66.613846,132.683397,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.613846,132.703622,0.000000,0.000000,0.098686,0.000000,0.000000,0.000000,-9999.000000,0.033288,0.007236,-9999.000000,-0.741486,0.000000,-9999.000000,0.000000,63.326407,496.513057,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 17:00,734142.708333,3.208333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,31.569634,34.057793,-9999.000000,-100.302883,-100.302883,273.207735,161.643330,111.564405,316.746333,316.746333,91.856437,229.494497,-165.229456,54.478303,110.089622,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.478303,110.125663,0.000000,0.000000,0.081708,0.000000,0.000000,0.000000,-9999.000000,0.029119,0.007236,-9999.000000,-0.812847,0.000000,-9999.000000,0.000000,43.713238,481.975789,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 17:30,734142.729167,3.229167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,29.012485,31.903938,-9999.000000,-152.683530,-152.683530,150.416933,61.547704,88.869228,316.746333,316.746333,91.856437,126.350223,-149.673340,41.366693,87.993721,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.366693,88.037467,0.000000,0.000000,0.065157,0.000000,0.000000,0.000000,-9999.000000,0.025088,0.007236,-9999.000000,-0.926769,0.000000,-9999.000000,0.000000,24.066709,466.419673,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
04/01/2010 18:00,734142.750000,3.250000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,26.426449,29.521333,-9999.000000,-195.628262,-195.628262,41.930293,3.407934,38.522359,316.746333,316.746333,91.856437,35.221446,-134.338078,28.398949,68.112682,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.398949,68.155962,0.000000,0.000000,0.050315,0.000000,0.000000,0.000000,-9999.000000,0.021524,0.007236,-9999.000000,-1.122265,0.000000,-9999.000000,0.000000,6.708847,451.084411,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
